id_contrato,estado_contrato,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,tipo_de_contrato,modalidad_de_contratacion,duraci_n_del_contrato,dias_adicionados,valor_del_contrato,valor_pagado,valor_pendiente_de_pago,es_pyme,es_grupo,g_nero_representante_legal,duracion_dias,fecha_analisis,anio,valor_contrato_cero,es_directa
CO1.PCCNTR.307131,Cerrado,2018-01-28,2018-01-18,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,68757333.0,66999333.0,1758000.0,No,No,No definido,347.0,2018-01-28,2018,False,1
CO1.PCCNTR.4849630,Cerrado,2023-04-11,2023-04-11,2023-08-09,Prestación de servicios,Contratación directa,4 Mes(es),0,10195712.0,10195712.0,0.0,No,No,Mujer,120.0,2023-04-11,2023,False,1
CO1.PCCNTR.5952790,Cerrado,2024-02-19,2024-02-21,2024-10-20,Prestación de servicios,Contratación directa,9 Mes(es),0,56700000.0,56490000.0,210000.0,No,No,No definido,242.0,2024-02-19,2024,False,1
CO1.PCCNTR.9045405,En ejecución,2026-01-24,2026-01-27,2026-09-30,Prestación de servicios,Contratación directa,251 Dia(s),0,38228400.0,23361800.0,14866600.0,No,No,Hombre,246.0,2026-01-24,2026,False,1
CO1.PCCNTR.2732719,Cerrado,2021-08-18,2021-08-18,2022-12-13,Prestación de servicios,Contratación directa,331 Dia(s),0,117038423.0,116111909.0,926513.0,No,No,No definido,482.0,2021-08-18,2021,False,1
CO1.PCCNTR.706328,Cerrado,2019-01-16,2018-12-27,2019-04-30,Prestación de servicios,Contratación directa,Dia(s),0,43319450.0,42296156.0,1023293.0,No,No,No definido,124.0,2019-01-16,2019,False,1
CO1.PCCNTR.5117303,Cerrado,2023-06-30,2023-06-30,2023-12-31,Prestación de servicios,Contratación directa,192 Dia(s),0,55745572.0,54869987.0,875585.0,No,No,No definido,184.0,2023-06-30,2023,False,1
CO1.PCCNTR.148101,Aprobado,2017-06-22,2017-05-10,2017-12-31,Prestación de servicios,Mínima cuantía,Dia(s),0,25000000.0,25000000.0,0.0,Si,No,Hombre,235.0,2017-06-22,2017,False,0
CO1.PCCNTR.1790728,Cerrado,2020-09-11,2020-09-11,2020-12-31,Prestación de servicios,Contratación directa,132 Dia(s),0,33509178.0,31080977.0,2428201.0,No,No,Hombre,111.0,2020-09-11,2020,False,1
CO1.PCCNTR.7301805,Cerrado,2025-01-23,2025-01-31,2025-10-30,Prestación de servicios,Contratación directa,9 Mes(es),0,72864000.0,72864000.0,0.0,No,No,No definido,272.0,2025-01-23,2025,False,1
CO1.PCCNTR.1834444,Cerrado,2020-09-18,2020-09-18,2021-09-13,Prestación de servicios,Mínima cuantía,12 Mes(es),0,46732932.0,46732931.0,1.0,Si,No,Hombre,360.0,2020-09-18,2020,False,0
CO1.PCCNTR.3487272,Cerrado,2022-02-02,2022-02-02,2022-12-31,Prestación de servicios,Contratación directa,303 Dia(s),0,51372718.0,50318102.0,1054616.0,No,No,Hombre,332.0,2022-02-02,2022,False,1
CO1.PCCNTR.814904,Cerrado,2019-03-28,2019-02-05,2020-04-30,Prestación de servicios,Contratación directa,Dia(s),0,218468865.0,215555947.0,2912918.0,No,No,No definido,450.0,2019-03-28,2019,False,1
CO1.PCCNTR.9081549,En ejecución,2026-01-23,2026-01-27,2026-12-31,Prestación de servicios,Contratación directa,339 Dia(s),0,51881400.0,23361800.0,28519600.0,No,No,Mujer,338.0,2026-01-23,2026,False,1
CO1.PCCNTR.4910759,Modificado,2023-05-08,2023-05-09,2024-09-30,Prestación de servicios,Mínima cuantía,502 Dia(s),62,64992584.0,62007096.0,2985487.0,Si,No,Mujer,510.0,2023-05-08,2023,False,0
CO1.PCCNTR.1392699,Cerrado,2020-03-03,2020-02-17,2020-12-31,Prestación de servicios,Contratación directa,No definido,0,33842710.0,33206170.0,636540.0,No,No,No definido,318.0,2020-03-03,2020,False,1
CO1.PCCNTR.5191158,Cerrado,2023-07-14,2023-07-14,2023-12-31,Prestación de servicios,Contratación directa,179 Dia(s),0,35982192.0,33842710.0,2139482.0,No,No,No definido,170.0,2023-07-14,2023,False,1
CO1.PCCNTR.5906124,Cerrado,2024-02-14,2024-02-19,2024-12-31,Prestación de servicios,Contratación directa,312 Dia(s),0,62215525.0,62016116.0,199409.0,No,No,Mujer,316.0,2024-02-14,2024,False,1
CO1.PCCNTR.1029316,Cerrado,2019-08-26,2019-08-06,2022-09-30,Prestación de servicios,Selección abreviada subasta inversa,Dia(s),0,247000000.0,123829164.0,123170835.0,Si,No,Hombre,1151.0,2019-08-26,2019,False,0
CO1.PCCNTR.7662670,Cerrado,2025-03-20,2025-03-26,2025-11-25,Prestación de servicios,Contratación directa,8 Mes(es),0,118021696.0,118021696.0,0.0,No,No,Hombre,244.0,2025-03-20,2025,False,1
CO1.PCCNTR.880701,Cerrado,2019-05-10,2019-03-06,2019-10-31,Prestación de servicios,Contratación directa,No definido,0,87478666.0,85702810.0,1775856.0,No,No,Hombre,239.0,2019-05-10,2019,False,1
CO1.PCCNTR.2345047,Cerrado,2021-03-17,2021-03-18,2021-12-15,Prestación de servicios,Contratación directa,264 Dia(s),0,83882190.0,82091112.0,1791078.0,No,No,Mujer,272.0,2021-03-17,2021,False,1
CO1.PCCNTR.3420847,Cerrado,2022-02-02,2022-02-02,2023-05-31,Prestación de servicios,Contratación directa,341 Dia(s),0,147000000.0,108300000.0,38700000.0,No,No,No definido,483.0,2022-02-02,2022,False,1
CO1.PCCNTR.8582552,Modificado,2025-11-18,2025-11-24,2026-10-31,Prestación de servicios,Contratación directa,341 Dia(s),91,109120000.0,57053333.0,52066667.0,No,No,No definido,341.0,2025-11-18,2025,False,1
CO1.PCCNTR.3072904,Cerrado,2022-01-06,2022-01-06,2022-11-30,Prestación de servicios,Selección abreviada subasta inversa,8 Mes(es),0,907653000.0,907023000.0,630000.0,Si,No,Mujer,328.0,2022-01-06,2022,False,0
CO1.PCCNTR.1650795,Modificado,2020-09-24,2020-09-25,2030-07-02,Otro,Contratación directa,10 Año(s),1840,0.0,0.0,0.0,No,No,No definido,3567.0,2020-09-24,2020,True,1
CO1.PCCNTR.814931,Cerrado,2019-03-01,2019-02-21,2020-02-21,Suministros,Contratación directa (con ofertas),Dia(s),0,614800.0,614800.0,0.0,No,No,Hombre,365.0,2019-03-01,2019,False,1
CO1.PCCNTR.4743074,Cerrado,2023-03-09,2023-03-09,2023-09-07,Prestación de servicios,Contratación directa,4 Mes(es),0,18540000.0,18540000.0,0.0,No,No,Hombre,182.0,2023-03-09,2023,False,1
CO1.PCCNTR.300222,Cerrado,2018-01-28,2018-01-18,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,66686275.0,66108071.0,578204.0,No,No,No definido,347.0,2018-01-28,2018,False,1
CO1.PCCNTR.1594574,Cerrado,2020-06-16,2020-06-16,2021-04-20,Prestación de servicios,Contratación directa,219 Dia(s),0,83460900.0,81455834.0,2005066.0,No,No,No definido,308.0,2020-06-16,2020,False,1
CO1.PCCNTR.1518722,Cerrado,2020-05-11,2020-04-21,2020-12-31,Prestación de servicios,Contratación directa,Dia(s),0,64663400.0,62658333.0,2005067.0,No,No,No definido,254.0,2020-05-11,2020,False,1
CO1.PCCNTR.682320,Cerrado,2018-12-26,2018-12-06,2019-11-30,Prestación de servicios,Contratación directa,No definido,0,92262805.0,91497350.0,765455.0,No,No,No definido,359.0,2018-12-26,2018,False,1
CO1.PCCNTR.3859005,Cerrado,2022-08-22,2022-08-22,2024-10-31,Prestación de servicios,Contratación directa,27 Mes(es),0,106000000.0,0.0,106000000.0,No,No,No definido,801.0,2022-08-22,2022,False,1
CO1.PCCNTR.2427964,Cerrado,2021-05-03,2021-05-03,2021-12-15,Prestación de servicios,Contratación directa,232 Dia(s),0,45650000.0,44733333.0,916667.0,No,No,No definido,226.0,2021-05-03,2021,False,1
CO1.PCCNTR.3087674,Cerrado,2021-12-20,2021-12-20,2022-11-30,Prestación de servicios,Contratación directa,269 Dia(s),0,64922728.0,64573587.0,349141.0,No,No,Mujer,345.0,2021-12-20,2021,False,1
CO1.PCCNTR.2348335,Cerrado,2021-03-26,2021-03-26,2021-12-15,Prestación de servicios,Contratación directa,234 Dia(s),0,144729753.0,141639438.0,3090315.0,No,No,No definido,264.0,2021-03-26,2021,False,1
CO1.PCCNTR.6435215,Cerrado,2024-06-19,2024-06-26,2024-12-31,Prestación de servicios,Contratación directa,191 Dia(s),0,25428467.0,24629667.0,798800.0,No,No,Hombre,188.0,2024-06-19,2024,False,1
CO1.PCCNTR.7639932,En ejecución,2025-03-13,2025-03-19,2025-12-31,Prestación de servicios,Contratación directa,289 Dia(s),0,66553333.0,2680000.0,63873333.0,No,No,Mujer,287.0,2025-03-13,2025,False,1
CO1.PCCNTR.8699481,Modificado,2025-12-14,2025-12-17,2026-10-31,Prestación de servicios,Contratación directa,318 Dia(s),92,51576358.0,35364491.0,16211867.0,No,No,Hombre,318.0,2025-12-14,2025,False,1
CO1.PCCNTR.95703,Cerrado,2017-01-23,2016-12-30,2016-12-30,Prestación de servicios,Contratación directa (con ofertas),No definido,0,545058.0,0.0,545058.0,No,No,Hombre,0.0,2017-01-23,2017,False,1
CO1.PCCNTR.9234454,En ejecución,2026-01-29,2026-02-02,2026-12-31,Prestación de servicios,Contratación directa,11 Mes(es),0,41580000.0,18522000.0,23058000.0,No,No,Hombre,332.0,2026-01-29,2026,False,1
CO1.PCCNTR.650372,Cerrado,2018-11-28,2018-11-19,2019-12-31,Prestación de servicios,Contratación directa,No definido,0,79074863.0,76103520.0,2971343.0,No,No,No definido,407.0,2018-11-28,2018,False,1
CO1.PCCNTR.2345119,Cerrado,2021-03-17,2021-03-17,2021-11-30,Prestación de servicios,Contratación directa,264 Dia(s),0,79404493.0,77613415.0,1791078.0,No,No,Mujer,258.0,2021-03-17,2021,False,1
CO1.PCCNTR.2207051,Cerrado,2021-02-17,2021-02-17,2021-10-29,Prestación de servicios,Contratación directa,333 Dia(s),0,53337452.0,52364141.0,973311.0,No,No,No definido,254.0,2021-02-17,2021,False,1
CO1.PCCNTR.6558053,Cerrado,2024-08-02,2024-08-15,2024-12-13,Suministros,Mínima cuantía,133 Dia(s),0,65194393.22,65194129.0,264.0,Si,No,Hombre,120.0,2024-08-02,2024,False,0
CO1.PCCNTR.6588844,Cerrado,2024-08-02,2024-08-09,2024-12-31,Prestación de servicios,Contratación directa,150 Dia(s),0,53562161.0,50369715.0,3192446.0,No,No,No definido,144.0,2024-08-02,2024,False,1
CO1.PCCNTR.8590239,En ejecución,2025-11-18,2025-11-27,2025-12-31,Prestación de servicios,Contratación directa,47 Dia(s),0,21558496.0,12216481.0,9342015.0,No,No,Hombre,34.0,2025-11-18,2025,False,1
CO1.PCCNTR.4304156,En ejecución,2022-12-27,2022-12-29,2024-12-26,Compraventa,Selección abreviada subasta inversa,2 Año(s),0,1145956731.0,1145956731.0,0.0,No,Si,No definido,728.0,2022-12-27,2022,False,0
CO1.PCCNTR.5524926,Cerrado,2023-11-09,2023-11-09,2024-06-30,Prestación de servicios,Contratación directa,236 Dia(s),0,31452846.0,30684428.0,768418.0,No,No,No definido,234.0,2023-11-09,2023,False,1
CO1.PCCNTR.6770290,Cerrado,2024-09-17,2024-09-24,2024-12-31,Prestación de servicios,Contratación directa,105 Dia(s),0,40442633.0,35990233.0,4452400.0,No,No,Hombre,98.0,2024-09-17,2024,False,1
CO1.PCCNTR.328607,Cerrado,2018-02-02,2018-01-24,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,51044527.0,49716779.0,1327748.0,No,No,No definido,341.0,2018-02-02,2018,False,1
CO1.PCCNTR.7208075,Cerrado,2025-01-09,2025-01-10,2025-10-09,Prestación de servicios,Contratación directa,270 Dia(s),0,64382400.0,64382400.0,0.0,No,No,No definido,272.0,2025-01-09,2025,False,1
